EvaluationID,SlopeCollected,SlopeStartTransect,SlopeEndTransect,SlopeReachLength,TotalElevationChangePass1,TotalElevationChangePass2,TotalElevationChangePass3,SlopeMethod,SlopeFlag,PoolsCollected,PoolReachLength,RecordID
PC-TR-49785_2022-09-14,Fully Collected,A,K,797,1.6,1.62,,Transit,Within 10 percent,Fully Collected,797,PC-TR-49785_2022-09-14
PR-SS-10143_2022-09-16,Fully Collected,A,K,150,14.09,14.11,,Transit,Within 10 percent,Collected No Pools Present,150,PR-SS-10143_2022-09-16
BF-LS-1122_2022-09-17,Fully Collected,A,K,150,2.69,2.72,,Transit,Within 10 percent,Fully Collected,150,BF-LS-1122_2022-09-17
PR-RV-11631_2022-09-18,Fully Collected,A,K,170,1.36,1.38,,Transit,Within 10 percent,Fully Collected,170,PR-RV-11631_2022-09-18
PC-TR-80810_2022-09-15,Partially Collected,C,H,481,1.14,1.15,,Transit,Within 10 percent,Collected No Pools Present,432.9,PC-TR-80810_2022-09-15
KE-TR-35136_2022-09-17,Fully Collected,A,K,150,1.08,1.09,,Transit,Within 10 percent,Fully Collected,150,KE-TR-35136_2022-09-17
KN-TR-12577_2022-09-18,Fully Collected,A,K,150,0.83,0.83,,Transit,Within 10 percent,Fully Collected,150,KN-TR-12577_2022-09-18
GJ-RV-10509_2022-09-20,Fully Collected,A,K,375,1.29,1.32,,Transit,Within 10 percent,Fully Collected,375,GJ-RV-10509_2022-09-20
BT-SS-1048_2022-09-18,Fully Collected,A,K,150,5.18,5.15,,Transit,Within 10 percent,Collected No Pools Present,150,BT-SS-1048_2022-09-18
MS-LS-3020_2022-09-13,Fully Collected,A,K,554,3.85,3.96,,Transit,Within 10 percent,Fully Collected,554,MS-LS-3020_2022-09-13
MS-SS-3129_2022-09-15,Fully Collected,A,K,150,16.98,16.96,,Transit,Within 10 percent,Collected No Pools Present,150,MS-SS-3129_2022-09-15
MS-SS-3105_2022-09-16,Not Collected,,,,,,,null,,Fully Collected,150,MS-SS-3105_2022-09-16
MS-LS-3026_2022-09-20,Fully Collected,A,K,239,0.86,0.87,,Transit,Within 10 percent,Fully Collected,239,MS-LS-3026_2022-09-20
TA-LS-18402_2022-09-15,Fully Collected,A,K,247,3.63,3.64,,Transit,Within 10 percent,Fully Collected,247,TA-LS-18402_2022-09-15
TA-LS-18710_2022-09-03,Partially Collected,C,K,139.2,2,2,,Transit,Within 10 percent,Collected No Pools Present,173,TA-LS-18710_2022-09-03
TA-LS-17218_2022-09-06,Fully Collected,A,K,150,2.26,2.25,,Transit,Within 10 percent,Fully Collected,150,TA-LS-17218_2022-09-06
BT-LS-1028_2022-09-20,Fully Collected,A,K,150,2.96,2.99,,Transit,Within 10 percent,Fully Collected,150,BT-LS-1028_2022-09-20
SW-RV-11023_2022-09-17,Partially Collected,E,I,491.2,0.92,0.92,,Transit,Within 10 percent,Not Collected,,SW-RV-11023_2022-09-17
SW-SS-19190_2022-09-19,Fully Collected,A,K,150,3.5,3.53,,Transit,Within 10 percent,Collected No Pools Present,82.5,SW-SS-19190_2022-09-19
SW-RV-10511_2022-09-15,Partially Collected,A,J,1076.4,1.06,0.8,,Transit,Not within 20 percent,Not Collected,,SW-RV-10511_2022-09-15
SB-SS-33551_2022-09-17,Partially Collected,E,J,75,17.01,17,,Transit,Within 10 percent,Collected No Pools Present,150,SB-SS-33551_2022-09-17
SB-SS-21263_2022-09-20,Fully Collected,A,K,150,14.35,14.31,,Transit,Within 10 percent,Collected No Pools Present,150,SB-SS-21263_2022-09-20
CO-TR-1997_2022-09-14,Fully Collected,A,K,150,3.16,3.12,,Transit,Within 10 percent,Fully Collected,150,CO-TR-1997_2022-09-14
CO-TR-38036_2022-09-15,Fully Collected,A,K,851,10.44,10.38,,Transit,Within 10 percent,Fully Collected,851,CO-TR-38036_2022-09-15
LA-TR-33223_2022-09-18,Fully Collected,A,K,368,1.68,1.63,,Transit,Within 10 percent,Fully Collected,368,LA-TR-33223_2022-09-18
AF-SS-1209_2022-09-28,Fully Collected,A,K,150,9.11,9.08,,Transit,Within 10 percent,Fully Collected,150,AF-SS-1209_2022-09-28
PR-LS-10447_2022-09-28,Fully Collected,A,K,150,2.61,2.61,,Transit,Within 10 percent,Fully Collected,150,PR-LS-10447_2022-09-28
GJ-LS-10493_2022-09-29,Fully Collected,A,K,150,2.4,2.35,,Transit,Within 10 percent,Fully Collected,150,GJ-LS-10493_2022-09-29
SW-SS-32527_2022-09-29,Fully Collected,A,K,150,42.11,42.69,,Transit,Within 10 percent,Collected No Pools Present,150,SW-SS-32527_2022-09-29
XE-SS-5171_2022-09-29,Fully Collected,A,K,150,1.44,1.43,,Transit,Within 10 percent,Fully Collected,150,XE-SS-5171_2022-09-29
CR-TR-65089_2022-10-01,Fully Collected,A,K,150,6.29,6.27,,Transit,Within 10 percent,Fully Collected,150,CR-TR-65089_2022-10-01
CR-TR-54391_2022-10-01,Fully Collected,A,K,150,7.37,7.84,,Transit,Within 10 percent,Partially Collected Due to Accessiblity or Interrupted Flow,145,CR-TR-54391_2022-10-01
CR-SS-10557_2022-10-02,Fully Collected,A,K,150,11.57,11.5,,Transit,Within 10 percent,Fully Collected,150,CR-SS-10557_2022-10-02
AN-TR-28751_2022-06-07,Not Collected,,,,,,,null,,Not Collected,,AN-TR-28751_2022-06-07
AO-LS-1121_2022-09-30,Fully Collected,A,K,150,6.64,6.59,,Transit,Within 10 percent,Fully Collected,150,AO-LS-1121_2022-09-30
BT-SS-1415_2022-10-02,Fully Collected,A,K,150,3.68,3.64,,Transit,Within 10 percent,Fully Collected,150,BT-SS-1415_2022-10-02
CR-TR-18674_2022-10-03,Fully Collected,A,K,150,4.91,4.9,,Transit,Within 10 percent,Fully Collected,150,CR-TR-18674_2022-10-03
CY-TR-22299_2022-09-02,Fully Collected,A,K,184,7.27,7.36,,Transit,Within 10 percent,Fully Collected,184,CY-TR-22299_2022-09-02
PC-TR-73106_2022-09-29,Fully Collected,A,K,1494,1.48,1.44,,Transit,Within 10 percent,Fully Collected,1494,PC-TR-73106_2022-09-29
PR-SS-10975_2022-10-01,Fully Collected,A,K,150,15.39,15.59,,Transit,Within 10 percent,Fully Collected,150,PR-SS-10975_2022-10-01
BT-RV-1033_2022-10-03,Fully Collected,A,K,238,0.94,0.92,,Transit,Within 10 percent,Fully Collected,238,BT-RV-1033_2022-10-03
CR-TR-11714_2022-10-03,Fully Collected,A,K,150,7.12,6.49,,Transit,Within 10 percent,Fully Collected,150,CR-TR-11714_2022-10-03
WR-LS-11997_2022-10-04,Fully Collected,A,K,150,2.95,2.96,,Transit,Within 10 percent,Fully Collected,150,WR-LS-11997_2022-10-04
PR-LS-12943_2022-09-30,Fully Collected,A,K,150,2.79,2.78,,Transit,Within 10 percent,Fully Collected,150,PR-LS-12943_2022-09-30
BT-TR-12070_2022-10-01,Fully Collected,A,K,150,9.95,10.02,,Transit,Within 10 percent,Collected No Pools Present,150,BT-TR-12070_2022-10-01
BT-TR-12641_2022-10-02,Fully Collected,A,K,150,12.72,12.73,,Transit,Within 10 percent,Fully Collected,150,BT-TR-12641_2022-10-02
BT-TR-17709_2022-10-03,Fully Collected,A,K,150,10.86,10.93,,Transit,Within 10 percent,Fully Collected,150,BT-TR-17709_2022-10-03
SW-SS-31478_2022-09-18,Not Collected,,,,,,,null,,Partially Collected Due to Accessiblity or Interrupted Flow,101,SW-SS-31478_2022-09-18
SW-SS-29430_2022-10-01,Fully Collected,A,K,150,40.61,40.58,,Transit,Within 10 percent,Fully Collected,150,SW-SS-29430_2022-10-01
SW-LS-20214_2022-10-03,Fully Collected,A,K,150,9.36,9.37,,Transit,Within 10 percent,Fully Collected,150,SW-LS-20214_2022-10-03
SW-LS-20751_2022-10-04,Fully Collected,A,K,150,2.39,2.39,,Transit,Within 10 percent,Fully Collected,150,SW-LS-20751_2022-10-04
MB-SS-10066_2022-10-05,Fully Collected,A,K,150,1.36,1.33,,Transit,Within 10 percent,Fully Collected,150,MB-SS-10066_2022-10-05
MB-LS-11789_2022-10-06,Partially Collected,A,I,151.2,2.1,2.09,,Transit,Within 10 percent,Collected No Pools Present,189,MB-LS-11789_2022-10-06
PU-LS-1000_2022-07-02,Not Collected,,,,,,,null,,Fully Collected,175,PU-LS-1000_2022-07-02
NB-LS-1090_2022-04-29,Not Collected,,,,,,,null,,Fully Collected,150,NB-LS-1090_2022-04-29
BT-SS-1432_2022-10-13,Fully Collected,A,K,150,10.1,10.1,,Transit,Within 10 percent,Fully Collected,150,BT-SS-1432_2022-10-13
AR-LS-1249_2022-10-15,Fully Collected,A,K,150,3.37,3.37,,Transit,Within 10 percent,Fully Collected,150,AR-LS-1249_2022-10-15
PR-SS-11199_2022-10-16,Fully Collected,A,K,150,4.33,4.37,,Transit,Within 10 percent,Collected No Pools Present,150,PR-SS-11199_2022-10-16
PR-LS-12367_2022-09-19,Not Collected,,,,,,,null,,Collected No Pools Present,382,PR-LS-12367_2022-09-19
BT-LS-1031_2022-10-17,Fully Collected,A,K,150,5.9,5.72,,Hand Level,Within 10 percent,Fully Collected,150,BT-LS-1031_2022-10-17
AR-LS-1236_2022-10-14,Fully Collected,A,K,150,2.14,2,,Transit,Within 10 percent,Fully Collected,150,AR-LS-1236_2022-10-14
AF-SS-1215_2022-10-18,Fully Collected,A,K,150,29.18,29.35,,Transit,Within 10 percent,Fully Collected,150,AF-SS-1215_2022-10-18
SW-RV-10767_2022-08-09,Not Collected,,,,,,,null,,Not Collected,,SW-RV-10767_2022-08-09
PC-TR-38392_2022-10-13,Not Collected,,,,,,,null,,Fully Collected,1102,PC-TR-38392_2022-10-13
SW-SS-27382_2022-06-24,Fully Collected,A,K,150,4.29,,,Transit,Only one pass,Fully Collected,150,SW-SS-27382_2022-06-24
SAF-RV-1024_2023-05-26,Fully Collected,A,K,388,0.5,0.52,,Transit,Within 10 percent,Collected No Pools Present,388,SAF-RV-1024_2023-05-26
MO-LS-1050_2023-10-14,Fully Collected,A,K,173,4.51,4.37,,Transit,Within 10 percent,Fully Collected,173,MO-LS-1050_2023-10-14
SW-TR-1157_2023-06-25,Fully Collected,A,K,150,3.37,3.35,,Transit,Within 10 percent,Fully Collected,150,SW-TR-1157_2023-06-25
KN-SS-10593_2023-08-01,Fully Collected,A,K,150,1.8,1.79,,Transit,Within 10 percent,Fully Collected,150,KN-SS-10593_2023-08-01
CR-TR-21305_2023-07-07,Fully Collected,A,K,150,3.57,3.63,,Transit,Within 10 percent,Fully Collected,150,CR-TR-21305_2023-07-07
NW-TR-1090_2023-08-31,Partially Collected,D,H,80.8,0.13,0.12,,Transit,Within 10 percent,Partially Collected Due to Accessiblity or Interrupted Flow,80.8,NW-TR-1090_2023-08-31
EL-TR-34969_2023-05-20,Fully Collected,A,K,150,1.85,0.8,2,Transit,Within 10 percent,Fully Collected,150,EL-TR-34969_2023-05-20
RA-TR-50922_2023-08-18,Fully Collected,A,K,248,1.36,1.23,,Transit,Within 10 percent,Fully Collected,248,RA-TR-50922_2023-08-18
RN-SS-11385_2023-06-24,Fully Collected,A,K,150,4.08,4.47,,Transit,Within 10 percent,Fully Collected,150,RN-SS-11385_2023-06-24
ML-TR-83350_2023-08-02,Fully Collected,A,K,150,7.4,7.45,,Transit,Within 10 percent,Fully Collected,150,ML-TR-83350_2023-08-02
NS-RV-1008_2023-06-08,Fully Collected,A,K,660,1.1,1.09,,Transit,Within 10 percent,Collected No Pools Present,660,NS-RV-1008_2023-06-08
CTO-LS-1065_2023-09-15,Fully Collected,A,K,218,1,0.94,,Transit,Within 10 percent,Collected No Pools Present,218,CTO-LS-1065_2023-09-15
KSR-LS-1002_2023-08-07,Fully Collected,A,K,150,0.7,0.7,,Transit,Within 10 percent,Fully Collected,150,KSR-LS-1002_2023-08-07
NB-LS-9114_2023-05-23,Fully Collected,A,K,150,5.63,5.51,,Transit,Within 10 percent,Collected No Pools Present,150,NB-LS-9114_2023-05-23
RA-TR-24357_2023-08-06,Fully Collected,A,K,150,2.51,2.48,,Transit,Within 10 percent,Fully Collected,150,RA-TR-24357_2023-08-06
KR-TR-41842_2023-08-30,Partially Collected,C,J,333.9,0.39,0.39,,Transit,Within 10 percent,Partially Collected Due to Accessiblity or Interrupted Flow,358,KR-TR-41842_2023-08-30
KN-SS-14353_2023-06-11,Partially Collected,A,E,60,0.96,0.96,,Transit,Within 10 percent,Collected No Pools Present,60,KN-SS-14353_2023-06-11
US-TR-12085_2023-08-31,Fully Collected,A,K,151,1.22,1.22,,Transit,Within 10 percent,Fully Collected,151,US-TR-12085_2023-08-31
RS-TR-29750_2023-08-31,Fully Collected,A,K,150,0.22,0.21,,Transit,Within 10 percent,Collected No Pools Present,150,RS-TR-29750_2023-08-31
MB-LS-12306_2023-06-22,Fully Collected,A,K,150,1.66,1.66,,Transit,Within 10 percent,Collected No Pools Present,150,MB-LS-12306_2023-06-22
PC-TR-72140_2023-08-20,Fully Collected,A,K,240,0.61,0.62,,Transit,Within 10 percent,Fully Collected,240,PC-TR-72140_2023-08-20
EL-TR-34128_2023-06-30,Fully Collected,A,K,150,2.1,1.98,,Transit,Within 10 percent,Fully Collected,150,EL-TR-34128_2023-06-30
CF-LS-28614_2023-08-06,Fully Collected,A,K,167,2.29,2.26,,Transit,Within 10 percent,Fully Collected,167,CF-LS-28614_2023-08-06
CF-LS-23686_2023-06-24,Fully Collected,A,K,150,0.89,0.83,,Transit,Within 10 percent,Fully Collected,150,CF-LS-23686_2023-06-24
KS-SS-13153_2023-08-17,Fully Collected,A,K,150,1.09,1.02,,Transit,Within 10 percent,Fully Collected,150,KS-SS-13153_2023-08-17
WR-LS-10973_2023-06-23,Fully Collected,A,K,150,1.68,1.81,,Transit,Within 10 percent,Fully Collected,150,WR-LS-10973_2023-06-23
SV-TR-4687_2023-08-15,Fully Collected,A,K,777,0.97,0.97,,Transit,Within 10 percent,Fully Collected,777,SV-TR-4687_2023-08-15
LA-SS-20649_2023-09-03,Fully Collected,A,K,150,6.91,6.92,,Transit,Within 10 percent,Fully Collected,150,LA-SS-20649_2023-09-03
RG-LS-13218_2023-06-22,Fully Collected,A,K,150,5.23,5.22,,Transit,Within 10 percent,Fully Collected,150,RG-LS-13218_2023-06-22
NY-SS-1085_2023-08-16,Fully Collected,A,K,150,3.6,3.59,,Transit,Within 10 percent,Fully Collected,150,NY-SS-1085_2023-08-16
PU-LS-1109_2023-07-04,Fully Collected,A,K,150,2.19,2.14,,Transit,Within 10 percent,Fully Collected,150,PU-LS-1109_2023-07-04
KN-SS-10401_2023-08-16,Fully Collected,A,K,150,1.8,1.8,,Transit,Within 10 percent,Fully Collected,150,KN-SS-10401_2023-08-16
SR-LS-1010_2023-07-08,Fully Collected,A,K,150,2.27,2.28,,Transit,Within 10 percent,Collected No Pools Present,150,SR-LS-1010_2023-07-08
KS-SS-11025_2023-08-20,Partially Collected,B,K,135,1.4,1.33,,Transit,Within 10 percent,Collected No Pools Present,150,KS-SS-11025_2023-08-20
PC-TR-55417_2023-08-03,Fully Collected,A,K,150,5.41,5.38,,Transit,Within 10 percent,Fully Collected,150,PC-TR-55417_2023-08-03
LS-LS-11465_2023-08-05,Fully Collected,A,K,150,0.25,0.25,,Transit,Within 10 percent,Fully Collected,150,LS-LS-11465_2023-08-05
US-SS-14929_2023-08-18,Fully Collected,A,K,212,0.36,0.36,,Transit,Within 10 percent,Collected No Pools Present,212,US-SS-14929_2023-08-18
SAF-TR-19879_2023-05-04,Fully Collected,A,K,150,5.08,5.06,,Transit,Within 10 percent,Fully Collected,150,SAF-TR-19879_2023-05-04
CTG-SS-1007_2023-09-14,Fully Collected,A,K,150,6.9,6.72,,Transit,Within 10 percent,Not Collected,,CTG-SS-1007_2023-09-14
KSR-SS-1029_2023-09-11,Fully Collected,A,K,150,2.76,2.7,,Transit,Within 10 percent,Fully Collected,150,KSR-SS-1029_2023-09-11
LA-SS-76753_2023-09-02,Fully Collected,A,K,150,0.5,0.52,,Hand Level,Within 10 percent,Fully Collected,150,LA-SS-76753_2023-09-02
CAS-TR-24411_2023-07-07,Fully Collected,A,K,150,0.7,0.68,,Transit,Within 10 percent,Collected No Pools Present,150,CAS-TR-24411_2023-07-07
LA-SS-75141_2023-07-10,Fully Collected,A,K,150,1.53,1.55,,Transit,Within 10 percent,Fully Collected,150,LA-SS-75141_2023-07-10
GS-LS-9032_2023-05-27,Fully Collected,A,K,246,1.34,1.26,,Hand Level,Within 10 percent,Fully Collected,246,GS-LS-9032_2023-05-27
SAF-SS-1104_2023-05-23,Fully Collected,A,K,150,16.61,16.63,,Transit,Within 10 percent,Partially Collected Due to Accessiblity or Interrupted Flow,60,SAF-SS-1104_2023-05-23
PR-LS-16031_2023-09-05,Fully Collected,A,K,253,1.06,0.98,,Transit,Within 10 percent,Fully Collected,253,PR-LS-16031_2023-09-05
US-LS-13214_2023-07-21,Fully Collected,A,K,150,0.62,0.68,,Transit,Within 10 percent,Fully Collected,150,US-LS-13214_2023-07-21
NB-SS-1110_2023-07-06,Fully Collected,A,K,150,9.6,9.54,,Transit,Within 10 percent,Fully Collected,150,NB-SS-1110_2023-07-06
BN-TR-25111_2023-07-10,Fully Collected,A,K,150,0.9,0.94,,Transit,Within 10 percent,Fully Collected,150,BN-TR-25111_2023-07-10
RS-TR-35081_2023-07-20,Fully Collected,A,K,150,2.32,2.51,,Transit,Within 10 percent,Fully Collected,150,RS-TR-35081_2023-07-20
XS-SS-6098_2023-07-09,Fully Collected,A,K,150,5.93,5.84,,Transit,Within 10 percent,Fully Collected,150,XS-SS-6098_2023-07-09
NY-LS-1068_2023-08-19,Partially Collected,E,I,60,2.86,,,Transit,Only one pass and less than 75 meters sampled,Fully Collected,150,NY-LS-1068_2023-08-19
GJ-RV-12685_2023-07-21,Fully Collected,A,K,150,6.73,6.84,,Transit,Within 10 percent,Fully Collected,150,GJ-RV-12685_2023-07-21
KS-SS-12113_2023-08-30,Fully Collected,A,K,150,5.52,5.58,,Transit,Within 10 percent,Fully Collected,150,KS-SS-12113_2023-08-30
EL-TR-22908_2023-05-23,Fully Collected,A,K,150,0.98,0.9,,Transit,Within 10 percent,Fully Collected,150,EL-TR-22908_2023-05-23
VE-RV-12637_2023-08-18,Fully Collected,A,K,150,1.24,1.25,,Transit,Within 10 percent,Fully Collected,150,VE-RV-12637_2023-08-18
PR-SS-11743_2023-09-16,Fully Collected,A,K,150,3.08,3.08,,Transit,Within 10 percent,Fully Collected,150,PR-SS-11743_2023-09-16
TP-SS-8244_2023-09-22,Fully Collected,A,K,150,2.47,2.42,,Transit,Within 10 percent,Collected No Pools Present,150,TP-SS-8244_2023-09-22
OW-TR-19385_2023-07-06,Fully Collected,A,K,150,3.56,3.54,,Transit,Within 10 percent,Fully Collected,150,OW-TR-19385_2023-07-06
ML-TR-13306_2023-08-05,Partially Collected,E,I,60,3.08,,,Transit,Only one pass and less than 75 meters sampled,Collected No Pools Present,60,ML-TR-13306_2023-08-05
MLO-SS-35760_2023-06-20,Fully Collected,A,K,150,5.89,5.98,,Transit,Within 10 percent,Fully Collected,150,MLO-SS-35760_2023-06-20
NB-SS-1114_2023-08-29,Fully Collected,A,K,150,8.19,8.15,,Transit,Within 10 percent,Collected No Pools Present,150,NB-SS-1114_2023-08-29
KSR-SS-1014_2023-08-15,Fully Collected,A,K,150,11.38,11.31,,Transit,Within 10 percent,Fully Collected,150,KSR-SS-1014_2023-08-15
SAF-RV-1020_2023-05-27,Fully Collected,A,K,350,1.14,1.15,,Transit,Within 10 percent,Fully Collected,350,SAF-RV-1020_2023-05-27
CO-TR-92073_2023-09-01,Fully Collected,A,K,150,8.26,8.3,,Transit,Within 10 percent,Fully Collected,150,CO-TR-92073_2023-09-01
BC-TR-24737_2023-06-20,Fully Collected,A,K,150,5.12,5.08,,Transit,Within 10 percent,Fully Collected,150,BC-TR-24737_2023-06-20
GL-TR-18519_2023-07-29,Fully Collected,A,K,184,0.71,0.77,,Transit,Within 10 percent,Fully Collected,184,GL-TR-18519_2023-07-29
CF-SS-38854_2023-06-25,Fully Collected,A,K,150,4.08,4.12,,Transit,Within 10 percent,Fully Collected,150,CF-SS-38854_2023-06-25
SAF-RV-1017_2023-05-29,Fully Collected,A,K,172,1.32,1.34,,Transit,Within 10 percent,Fully Collected,172,SAF-RV-1017_2023-05-29
KSR-RV-1008_2023-08-09,Fully Collected,A,K,175,0.73,0.69,,Transit,Within 10 percent,Fully Collected,175,KSR-RV-1008_2023-08-09
MP-TR-7814_2023-09-10,Fully Collected,A,K,150,0.89,0.86,,Hand Level,Within 10 percent,Fully Collected,150,MP-TR-7814_2023-09-10
RN-SS-11241_2023-08-30,Fully Collected,A,K,150,2.02,2.03,,Transit,Within 10 percent,Fully Collected,150,RN-SS-11241_2023-08-30
PS-LS-16793_2023-08-31,Partially Collected,A,H,670.6,2.03,1.95,,Transit,Within 10 percent,Fully Collected,958,PS-LS-16793_2023-08-31
NY-SS-1024_2023-09-01,Fully Collected,A,K,150,4.96,4.9,,Transit,Within 10 percent,Collected No Pools Present,150,NY-SS-1024_2023-09-01
CO-TR-57027_2023-07-21,Fully Collected,A,K,150,9.41,9.54,,Transit,Within 10 percent,Fully Collected,150,CO-TR-57027_2023-07-21
GJ-TR-16440_2023-07-09,Fully Collected,A,K,150,8.84,10.79,10.88,Transit,Within 10 percent,Fully Collected,150,GJ-TR-16440_2023-07-09
NS-TR-4343_2023-07-19,Partially Collected,F,K,75,0.94,0.78,0.93,Transit,Within 10 percent,Collected No Pools Present,90,NS-TR-4343_2023-07-19
CF-LS-20358_2023-08-04,Fully Collected,A,K,150,2.44,2.58,,Transit,Within 10 percent,Fully Collected,150,CF-LS-20358_2023-08-04
PO-RV-1001_2023-09-26,Fully Collected,A,K,644,6.25,5.7,,Transit,Within 10 percent,Fully Collected,644,PO-RV-1001_2023-09-26
RN-LS-13033_2023-07-05,Partially Collected,F,K,75,0.23,0.25,,Transit,Within 10 percent,Partially Collected Due to Accessiblity or Interrupted Flow,75,RN-LS-13033_2023-07-05
LA-LS-12229_2023-08-07,Fully Collected,A,K,181,3.74,3.71,,Transit,Within 10 percent,Fully Collected,181,LA-LS-12229_2023-08-07
SAF-RV-1033_2023-05-28,Fully Collected,A,K,186,1.69,1.74,,Transit,Within 10 percent,Collected No Pools Present,74.4,SAF-RV-1033_2023-05-28
SAF-SS-1064_2023-05-09,Fully Collected,A,K,150,3.79,3.88,,Transit,Within 10 percent,Partially Collected Due to Accessiblity or Interrupted Flow,147,SAF-SS-1064_2023-05-09
RG-TR-27757_2023-06-27,Fully Collected,A,K,150,1.11,1.1,,Transit,Within 10 percent,Fully Collected,150,RG-TR-27757_2023-06-27
MB-SS-13069_2023-08-19,Fully Collected,A,K,150,3.34,3.36,,Transit,Within 10 percent,Fully Collected,150,MB-SS-13069_2023-08-19
BI-LS-25364_2023-08-11,Fully Collected,A,K,150,6.7,6.69,,Transit,Within 10 percent,Fully Collected,150,BI-LS-25364_2023-08-11
CO-TR-69214_2023-08-31,Fully Collected,A,K,150,16.16,16.29,,Transit,Within 10 percent,Fully Collected,150,CO-TR-69214_2023-08-31
SAF-TR-19661_2023-05-13,Fully Collected,A,K,150,3.99,4.01,,Transit,Within 10 percent,Partially Collected Due to Accessiblity or Interrupted Flow,115,SAF-TR-19661_2023-05-13
SAF-SS-1072_2023-05-06,Fully Collected,A,K,150,4.39,,,Transit,Only one pass,Fully Collected,150,SAF-SS-1072_2023-05-06
PO-SS-1000_2023-08-06,Fully Collected,A,K,150,2.82,2.88,,Transit,Within 10 percent,Fully Collected,150,PO-SS-1000_2023-08-06
BW-TR-11337_2023-03-31,Fully Collected,A,K,150,1.56,1.55,,Transit,Within 10 percent,Fully Collected,150,BW-TR-11337_2023-03-31
KN-SS-12385_2023-07-09,Fully Collected,A,K,150,3.05,3.03,,Transit,Within 10 percent,Fully Collected,150,KN-SS-12385_2023-07-09
PO-RV-1028_2023-09-27,Fully Collected,A,K,562,0.55,1.29,1.19,Transit,Within 10 percent,Fully Collected,562,PO-RV-1028_2023-09-27
OW-TR-76332_2023-07-05,Fully Collected,A,K,150,1.77,1.75,,Transit,Within 10 percent,Fully Collected,150,OW-TR-76332_2023-07-05
PR-LS-12367_2023-09-14,Fully Collected,A,K,364,1.36,1.35,,Transit,Within 10 percent,Fully Collected,364,PR-LS-12367_2023-09-14
NB-SS-1107_2023-07-08,Fully Collected,A,K,150,9.37,9.24,,Transit,Within 10 percent,Fully Collected,150,NB-SS-1107_2023-07-08
RI-TR-1925_2023-05-28,Fully Collected,A,K,150,2.74,2.75,,Transit,Within 10 percent,Fully Collected,150,RI-TR-1925_2023-05-28
CF-LS-46122_2023-09-02,Fully Collected,A,K,181,1.81,1.75,,Transit,Within 10 percent,Fully Collected,181,CF-LS-46122_2023-09-02
NY-RV-1066_2023-07-21,Fully Collected,A,K,150,1.09,0.97,1.06,Transit,Within 10 percent,Collected No Pools Present,150,NY-RV-1066_2023-07-21
RA-TR-41806_2023-08-07,Fully Collected,A,K,150,0.53,0.53,,Transit,Within 10 percent,Fully Collected,150,RA-TR-41806_2023-08-07
NB-LS-9119_2023-07-20,Fully Collected,K,A,150,2.19,2.24,,Transit,Within 10 percent,Fully Collected,150,NB-LS-9119_2023-07-20
